,datetime,energy,gh,csky_ghi,tdry,wspd,pres_hpa,rhum,snowd_m,rainfall
3173,2021-05-17 05:00:00,0.0,71.801735,160.55,9.2,2.6,966.6,86,0.0,0.0
3174,2021-05-17 06:00:00,0.0,120.368126,319.13,9.0,2.6,966.6,87,0.0,0.0
3175,2021-05-17 07:00:00,0.052000000000000005,181.59508,481.46,10.0,2.1,966.6,87,0.0,0.0
3176,2021-05-17 08:00:00,29.247,237.79428,630.46,11.0,3.1,969.1,81,0.0,0.0
3177,2021-05-17 09:00:00,54.178000000000004,681.06915,752.34,13.0,3.1,969.2,71,0.0,0.0
3178,2021-05-17 10:00:00,59.512,757.19305,836.43,13.0,4.1,969.5,71,0.0,0.5
3179,2021-05-17 11:00:00,60.412,792.6071,875.55,12.0,4.1,969.5,76,0.0,0.5
3180,2021-05-17 12:00:00,62.315,784.34204,866.42,14.0,7.2,969.4,58,0.0,0.5
3181,2021-05-17 13:00:00,55.19,305.4483,809.83,15.0,6.7,969.6,58,0.0,1.0
3182,2021-05-17 14:00:00,59.513000000000005,245.88528,710.58,15.0,5.1,969.6,58,0.0,2.5
3183,2021-05-17 15:00:00,60.72,522.54767,577.23,12.0,7.2,969.7,76,0.0,0.0
3184,2021-05-17 16:00:00,54.165,381.70612,421.65,13.0,4.6,970.3,71,0.0,0.0
3185,2021-05-17 17:00:00,44.071999999999996,97.59801999999999,258.76,11.0,5.1,970.4,87,0.0,0.0
3186,2021-05-17 18:00:00,34.501,97.20764,107.38,12.0,3.1,971.2,81,0.0,0.0
3187,2021-05-17 19:00:00,22.358,8.71,3.09,11.8,3.0,971.2,82,0.0,0.0
3188,2021-05-17 20:00:00,6.858,0.0,0.0,11.7,2.9,971.2,82,0.0,0.0
3189,2021-05-17 21:00:00,2.2159999999999997,0.0,0.0,11.5,2.9,971.2,83,0.0,0.0
3190,2021-05-17 22:00:00,0.0,0.0,0.0,11.4,2.8,971.2,83,0.0,0.0
3191,2021-05-17 23:00:00,0.0,0.0,0.0,11.2,2.7,971.2,84,0.0,0.0
3192,2021-05-18 00:00:00,0.0,0.0,0.0,11.1,2.6,971.2,84,0.0,0.0
3193,2021-05-18 01:00:00,0.0,0.0,0.0,10.9,2.6,971.2,85,0.0,0.0
3194,2021-05-18 02:00:00,0.0,0.0,0.0,10.8,2.5,971.2,85,0.0,0.0
3195,2021-05-18 03:00:00,0.0,0.0,0.0,10.6,2.4,971.2,85,0.0,0.0
3196,2021-05-18 04:00:00,0.0,27.72,32.92,10.5,2.3,971.2,85,0.0,0.0
3197,2021-05-18 05:00:00,0.0,83.484764,163.21,10.3,2.3,971.2,86,0.0,0.0
3198,2021-05-18 06:00:00,0.0,143.90758,321.78,10.2,2.2,971.2,86,0.0,0.0
3199,2021-05-18 07:00:00,0.19699999999999998,182.5418,483.97,10.0,2.1,971.2,87,0.0,0.0
3200,2021-05-18 08:00:00,36.152,238.67686,632.8,11.0,1.5,977.8,81,0.0,0.0
3201,2021-05-18 09:00:00,55.29,284.59047999999996,754.53,10.0,2.1,977.9,81,0.0,0.5
3202,2021-05-18 10:00:00,60.247,316.26572000000004,838.51,10.0,2.1,977.8,87,0.0,0.5
3203,2021-05-18 11:00:00,62.756,331.0095,877.6,12.0,3.1,977.8,76,0.0,1.0
3204,2021-05-18 12:00:00,63.766000000000005,786.2431,868.52,12.0,1.0,978.1,76,0.0,0.5
3205,2021-05-18 13:00:00,63.183,306.28186,812.04,13.0,5.1,978.1,66,0.0,0.5
3206,2021-05-18 14:00:00,59.501999999999995,247.45496,712.96,13.0,6.2,978.1,82,0.0,0.0
3207,2021-05-18 15:00:00,57.909,218.68277,579.79,13.0,5.1,978.1,66,0.0,0.0
3208,2021-05-18 16:00:00,56.338,384.19562,424.4,13.0,6.2,978.2,58,0.0,0.0
3209,2021-05-18 17:00:00,53.693000000000005,236.83614,261.62,12.0,3.1,978.2,66,0.0,0.0
3210,2021-05-18 18:00:00,58.666000000000004,99.66091999999999,110.09,11.0,2.1,978.2,76,0.0,0.0
3211,2021-05-18 19:00:00,47.354,10.09,4.16,10.9,2.1,977.9,76,0.0,0.0
3212,2021-05-18 20:00:00,41.542,0.0,0.0,10.8,2.1,977.9,77,0.0,0.0
3213,2021-05-18 21:00:00,4.083,0.0,0.0,10.8,2.1,977.9,77,0.0,0.0
3214,2021-05-18 22:00:00,0.0,0.0,0.0,10.7,2.1,977.9,77,0.0,0.0
3215,2021-05-18 23:00:00,0.0,0.0,0.0,10.6,2.1,977.9,78,0.0,0.0
3216,2021-05-19 00:00:00,0.0,0.0,0.0,10.5,2.1,977.9,78,0.0,0.0
3217,2021-05-19 01:00:00,0.0,0.0,0.0,10.4,2.1,977.9,79,0.0,0.0
3218,2021-05-19 02:00:00,0.0,0.0,0.0,10.3,2.1,977.9,79,0.0,0.0
3219,2021-05-19 03:00:00,0.0,0.0,0.0,10.3,2.1,977.9,79,0.0,0.0
3220,2021-05-19 04:00:00,0.0,34.472565,34.94,10.2,2.1,977.9,80,0.0,0.0
3221,2021-05-19 05:00:00,0.0,164.03065,165.77,10.1,2.1,977.9,81,0.0,0.0
3222,2021-05-19 06:00:00,0.0,321.71045,324.33,10.0,2.1,977.9,81,0.0,0.0
3223,2021-05-19 07:00:00,0.237,440.3041,486.38,11.0,2.6,981.7,71,0.0,0.0
3224,2021-05-19 08:00:00,34.179,239.52173,635.04,12.0,4.1,981.8,62,0.0,0.0
3225,2021-05-19 09:00:00,39.759,285.37878,756.62,11.0,2.6,981.9,71,0.0,0.0
3226,2021-05-19 10:00:00,58.128,317.02383,840.52,10.0,4.1,981.9,76,0.0,0.5
3227,2021-05-19 11:00:00,61.533,796.2554,879.58,11.0,1.5,981.9,66,0.0,0.5
3228,2021-05-19 12:00:00,60.661,788.0808,870.55,10.0,1.5,981.8,81,0.0,0.5
3229,2021-05-19 13:00:00,58.553999999999995,737.05994,814.19,13.0,1.5,981.7,66,0.0,0.5
3230,2021-05-19 14:00:00,64.495,647.51086,715.27,14.0,1.5,982.0,62,0.0,0.5
3231,2021-05-19 15:00:00,60.445,527.1464,582.31,14.0,1.0,981.2,62,0.0,0.5
3232,2021-05-19 16:00:00,60.824,386.63982999999996,427.1,14.0,2.1,981.2,62,0.0,2.0
3233,2021-05-19 17:00:00,52.661,99.732834,264.42,9.0,3.1,981.2,93,0.0,2.0
3234,2021-05-19 18:00:00,37.893,49.33,112.76,9.0,1.0,981.2,93,0.0,0.0
3235,2021-05-19 19:00:00,24.219,11.4,5.33,9.0,1.1,981.2,92,0.0,0.5
3236,2021-05-19 20:00:00,10.236,0.0,0.0,9.0,1.2,981.2,92,0.0,0.5
3237,2021-05-19 21:00:00,1.138,0.0,0.0,9.0,1.4,981.2,92,0.0,0.5
3238,2021-05-19 22:00:00,0.0,0.0,0.0,9.0,1.5,981.2,91,0.0,0.5
3239,2021-05-19 23:00:00,0.0,0.0,0.0,9.0,1.6,981.2,90,0.0,0.0
3240,2021-05-20 00:00:00,0.0,0.0,0.0,9.0,1.7,981.2,90,0.0,0.0
3241,2021-05-20 01:00:00,0.0,0.0,0.0,9.0,1.9,981.2,90,0.0,0.0
3242,2021-05-20 02:00:00,0.0,0.0,0.0,9.0,2.0,981.2,89,0.0,0.0
3243,2021-05-20 03:00:00,0.0,0.0,0.0,9.0,2.1,981.2,89,0.0,0.0
3244,2021-05-20 04:00:00,0.0,29.27,36.92,9.0,2.2,981.2,88,0.0,0.0
3245,2021-05-20 05:00:00,0.0,63.459835,168.25,9.0,2.4,981.2,88,0.0,0.0
3246,2021-05-20 06:00:00,0.0,123.25352,326.78,9.0,2.5,981.2,87,0.0,0.0
3247,2021-05-20 07:00:00,0.325,184.32205,488.69,9.0,2.6,981.2,87,0.0,0.0
3248,2021-05-20 08:00:00,32.025999999999996,240.32889,637.18,11.0,1.5,985.4,76,0.0,0.0
3249,2021-05-20 09:00:00,55.86600000000001,286.1369,758.63,12.0,2.1,985.6,66,0.0,0.0
3250,2021-05-20 10:00:00,59.364,762.6337,842.44,14.0,1.5,985.6,54,0.0,0.0
3251,2021-05-20 11:00:00,58.406000000000006,797.9844400000001,881.49,13.0,2.1,985.6,58,0.0,0.0
3252,2021-05-20 12:00:00,63.684,789.85516,872.51,13.0,2.1,985.9,58,0.0,0.0
3253,2021-05-20 13:00:00,62.854,738.9429,816.27,16.0,2.6,984.9,63,0.0,0.0
3254,2021-05-20 14:00:00,58.19,270.63498,717.53,15.0,5.7,984.3,54,0.0,0.0
3255,2021-05-20 15:00:00,50.625,529.3644,584.76,16.0,1.5,984.2,51,0.0,0.0
3256,2021-05-20 16:00:00,52.543,389.02972,429.74,15.0,2.1,983.4,54,0.0,0.0
3257,2021-05-20 17:00:00,52.551,241.86038,267.17,15.0,4.1,983.4,54,0.0,0.0
3258,2021-05-20 18:00:00,38.826,104.45884000000001,115.39,15.0,3.6,982.3,54,0.0,0.0
3259,2021-05-20 19:00:00,19.517,12.64,6.58,14.6,3.7,982.3,56,0.0,0.0
3260,2021-05-20 20:00:00,14.866,0.0,0.0,14.2,3.8,982.3,57,0.0,0.0
3261,2021-05-20 21:00:00,3.909,0.0,0.0,13.8,3.9,982.3,59,0.0,0.0
3262,2021-05-20 22:00:00,0.0,0.0,0.0,13.4,4.0,982.3,60,0.0,0.0
3263,2021-05-20 23:00:00,0.0,0.0,0.0,13.0,4.1,982.3,62,0.0,0.0
3264,2021-05-21 00:00:00,0.0,0.0,0.0,12.6,4.2,982.3,64,0.0,0.0
3265,2021-05-21 01:00:00,0.0,0.0,0.0,12.2,4.3,982.3,65,0.0,0.0
3266,2021-05-21 02:00:00,0.0,0.0,0.0,11.8,4.4,982.3,67,0.0,0.0
3267,2021-05-21 03:00:00,0.0,0.0,0.0,11.4,4.5,982.3,69,0.0,0.0
3268,2021-05-21 04:00:00,0.0,35.16965,38.85,11.0,4.6,982.3,71,0.0,0.0
3269,2021-05-21 05:00:00,0.0,154.46584,170.63,11.0,4.1,982.3,71,0.0,0.0
3270,2021-05-21 06:00:00,0.0,297.95984,329.14,13.0,6.7,973.1,62,0.0,0.0
3271,2021-05-21 07:00:00,0.24600000000000002,444.3959,490.9,14.0,6.7,972.4,58,0.0,0.0
3272,2021-05-21 08:00:00,38.149,578.67426,639.23,14.0,8.2,971.5,58,0.0,0.0
3273,2021-05-21 09:00:00,59.295,688.50134,760.55,16.0,7.2,971.5,51,0.0,0.0
3274,2021-05-21 10:00:00,43.06399999999999,764.29944,844.28,16.0,8.8,970.8,48,0.0,0.0
3275,2021-05-21 11:00:00,49.101000000000006,799.65015,883.33,17.0,7.2,971.8,48,0.0,0.0
3276,2021-05-21 12:00:00,62.263000000000005,791.57513,874.41,17.0,8.2,971.8,45,0.0,0.0
3277,2021-05-21 13:00:00,54.483999999999995,740.7806,818.3,17.0,9.3,970.9,42,0.0,0.0
3278,2021-05-21 14:00:00,42.717,651.54834,719.73,17.0,8.8,970.9,39,0.0,0.0
3279,2021-05-21 15:00:00,22.651,531.5459999999999,587.17,17.0,9.3,970.9,36,0.0,0.0
3280,2021-05-21 16:00:00,49.088,391.3744,432.33,16.0,7.2,969.9,41,0.0,0.0
3281,2021-05-21 17:00:00,37.344,244.3046,269.87,16.0,7.2,969.8,41,0.0,0.0
3282,2021-05-21 18:00:00,29.766,106.79443,117.97,15.0,5.7,969.8,44,0.0,0.0
3283,2021-05-21 19:00:00,42.291000000000004,13.81,7.89,14.6,5.9,969.8,46,0.0,0.0
3284,2021-05-21 20:00:00,33.400999999999996,0.0,0.0,14.2,6.0,969.8,48,0.0,0.0
3285,2021-05-21 21:00:00,4.235,0.0,0.0,13.8,6.2,969.8,50,0.0,0.0
3286,2021-05-21 22:00:00,0.0,0.0,0.0,13.3,6.4,969.8,53,0.0,0.0
3287,2021-05-21 23:00:00,0.0,0.0,0.0,12.9,6.5,969.8,55,0.0,0.0
3288,2021-05-22 00:00:00,0.0,0.0,0.0,12.5,6.7,969.8,58,0.0,0.0
3289,2021-05-22 01:00:00,0.0,0.0,0.0,12.1,6.9,969.8,60,0.0,0.5
3290,2021-05-22 02:00:00,0.0,0.0,0.0,11.7,7.0,969.8,63,0.0,0.0
3291,2021-05-22 03:00:00,0.0,0.0,0.0,11.3,7.2,969.8,66,0.0,0.0
3292,2021-05-22 04:00:00,0.0,30.66,40.73,10.8,7.4,969.8,69,0.0,0.0
3293,2021-05-22 05:00:00,0.0,77.333885,172.92,10.4,7.5,969.8,73,0.0,0.0
3294,2021-05-22 06:00:00,0.0,124.9923,331.39,10.0,7.7,969.8,76,0.0,0.0
3295,2021-05-22 07:00:00,0.33899999999999997,185.95146,493.01,10.0,8.2,969.1,76,0.0,0.0
3296,2021-05-22 08:00:00,37.617,241.84137,641.19,11.0,8.2,969.1,71,0.0,0.0
3297,2021-05-22 09:00:00,55.777,287.5513,762.38,12.0,8.2,969.2,71,0.0,0.0
3298,2021-05-22 10:00:00,60.718999999999994,319.10962,846.05,11.0,8.2,969.4,71,0.0,0.0
3299,2021-05-22 11:00:00,61.236999999999995,117.94,885.09,12.0,8.8,969.2,66,0.0,0.0
3300,2021-05-22 12:00:00,61.582,330.49655,876.24,11.0,9.8,970.3,71,0.0,0.0
3301,2021-05-22 13:00:00,60.555,309.38226000000003,820.26,13.0,8.2,970.2,66,0.0,0.0
3302,2021-05-22 14:00:00,44.081,272.2757,721.88,13.0,8.2,970.3,62,0.0,0.5
3303,2021-05-22 15:00:00,60.647,222.34892000000002,589.51,13.0,5.7,971.4,62,0.0,1.5
3304,2021-05-22 16:00:00,60.153999999999996,164.01868000000002,434.86,13.0,8.8,971.4,62,0.0,0.5
3305,2021-05-22 17:00:00,58.833999999999996,246.70355,272.52,12.0,7.7,972.4,66,0.0,2.0
3306,2021-05-22 18:00:00,47.128,50.8,120.51,12.0,8.2,972.3,66,0.0,0.5
3307,2021-05-22 19:00:00,50.791000000000004,14.93,9.25,11.8,7.9,973.2,68,0.0,0.5
3308,2021-05-22 20:00:00,42.053999999999995,0.0,0.0,11.7,7.6,973.2,68,0.0,0.5
3309,2021-05-22 21:00:00,6.354,0.0,0.0,11.5,7.4,973.2,69,0.0,0.5
3310,2021-05-22 22:00:00,0.0,0.0,0.0,11.4,7.1,973.2,70,0.0,0.0
3311,2021-05-22 23:00:00,0.0,0.0,0.0,11.2,6.8,973.2,72,0.0,0.0
3312,2021-05-23 00:00:00,0.0,0.0,0.0,11.1,6.5,973.2,73,0.0,0.0
3313,2021-05-23 01:00:00,0.0,0.0,0.0,10.9,6.3,973.2,74,0.0,0.0
3314,2021-05-23 02:00:00,0.0,0.0,0.0,10.8,6.0,973.2,75,0.0,0.0
3315,2021-05-23 03:00:00,0.0,0.0,0.0,10.6,5.7,973.2,76,0.0,0.0
3316,2021-05-23 04:00:00,0.0,31.3,42.55,10.5,5.4,973.2,77,0.0,0.0
3317,2021-05-23 05:00:00,0.0,66.04726,175.11,10.3,5.2,973.2,78,0.0,0.0
3318,2021-05-23 06:00:00,0.0,125.80323,333.54,10.2,4.9,973.2,79,0.0,0.0
3319,2021-05-23 07:00:00,0.387,186.70958000000002,495.02,10.0,4.6,973.2,81,0.0,0.5
3320,2021-05-23 08:00:00,38.288000000000004,242.54291,643.05,11.0,6.2,977.8,71,0.0,0.0
3321,2021-05-23 09:00:00,54.755,288.21136,764.13,12.0,7.2,977.9,66,0.0,0.0
3322,2021-05-23 10:00:00,58.04600000000001,767.4226,847.73,13.0,6.7,979.0,58,0.0,0.0
3323,2021-05-23 11:00:00,61.191,334.472,886.78,14.0,8.2,980.1,50,0.0,0.0
3324,2021-05-23 12:00:00,60.108999999999995,331.16415,878.01,14.0,8.2,980.2,44,0.0,0.0
3325,2021-05-23 13:00:00,59.927,329.83994,822.17,14.0,7.2,980.2,44,0.0,0.0
3326,2021-05-23 14:00:00,59.593,307.34537,723.97,14.0,6.2,980.2,47,0.0,0.0
3327,2021-05-23 15:00:00,58.611999999999995,264.67132999999995,591.81,15.0,4.6,980.2,44,0.0,0.0
3328,2021-05-23 16:00:00,57.335,205.23488,437.34,15.0,5.1,980.3,44,0.0,0.0
3329,2021-05-23 17:00:00,56.343,134.9986,275.11,14.0,3.6,980.3,47,0.0,0.0
3330,2021-05-23 18:00:00,53.856,60.357048,123.0,14.0,3.1,980.2,47,0.0,0.0
3331,2021-05-23 19:00:00,47.893,16.0,10.64,14.0,3.3,980.2,48,0.0,0.0
3332,2021-05-23 20:00:00,30.93,0.0,0.0,14.0,3.5,980.2,48,0.0,0.0
3333,2021-05-23 21:00:00,3.9819999999999998,0.0,0.0,14.0,3.7,980.2,49,0.0,0.0
3334,2021-05-23 22:00:00,0.0,0.0,0.0,14.0,3.9,980.2,49,0.0,0.0
3335,2021-05-23 23:00:00,0.0,0.0,0.0,14.0,4.1,980.2,50,0.0,0.0
3336,2021-05-24 00:00:00,0.0,0.0,0.0,14.0,4.3,980.2,50,0.0,0.0
3337,2021-05-24 01:00:00,0.0,0.0,0.0,14.0,4.5,980.2,51,0.0,0.0
3338,2021-05-24 02:00:00,0.0,0.0,0.0,14.0,4.7,980.2,51,0.0,0.0
3339,2021-05-24 03:00:00,0.0,0.0,0.0,14.0,4.9,980.2,52,0.0,0.0
3340,2021-05-24 04:00:00,0.0,31.9,44.32,14.0,5.1,980.2,52,0.0,0.0
3341,2021-05-24 05:00:00,0.0,121.904724,177.21,14.0,5.3,980.2,53,0.0,0.0
3342,2021-05-24 06:00:00,0.0,230.84918,335.58,14.0,5.5,980.2,53,0.0,0.0
3343,2021-05-24 07:00:00,0.10800000000000001,349.1456,496.93,14.0,5.7,980.2,54,0.0,0.0
3344,2021-05-24 08:00:00,29.631,462.20966,644.82,16.0,6.2,979.1,51,0.0,0.0
3345,2021-05-24 09:00:00,48.631,559.41583,765.78,17.0,5.1,978.5,48,0.0,0.0
3346,2021-05-24 10:00:00,54.402,631.7014,849.34,18.0,7.7,978.6,42,0.0,0.0
3347,2021-05-24 11:00:00,56.465,672.0993,888.4,18.0,7.7,976.8,45,0.0,0.0
3348,2021-05-24 12:00:00,57.427,676.3597,879.71,19.0,8.8,976.8,37,0.0,0.0
3349,2021-05-24 13:00:00,57.18600000000001,114.65,824.01,19.0,10.3,976.0,32,0.0,0.0
3350,2021-05-24 14:00:00,56.438,109.09,726.0,20.0,6.7,975.0,32,0.0,0.0
3351,2021-05-24 15:00:00,56.411,100.71,594.04,18.0,6.7,975.1,34,0.0,0.0
3352,2021-05-24 16:00:00,55.513000000000005,89.09,439.77,15.0,5.7,974.9,54,0.0,0.0
3353,2021-05-24 17:00:00,54.321999999999996,73.4,277.64,14.0,5.1,975.5,58,0.0,0.0
3354,2021-05-24 18:00:00,51.49100000000001,51.72,125.45,13.0,6.7,975.4,62,0.0,0.0
3355,2021-05-24 19:00:00,41.328,17.01,12.07,12.6,6.5,975.3,63,0.0,0.0
3356,2021-05-24 20:00:00,17.465999999999998,0.0,0.0,12.3,6.3,975.3,64,0.0,0.0
3357,2021-05-24 21:00:00,2.927,0.0,0.0,11.9,6.1,975.3,65,0.0,0.5
3358,2021-05-24 22:00:00,0.0,0.0,0.0,11.5,5.9,975.3,67,0.0,0.0
3359,2021-05-24 23:00:00,0.0,0.0,0.0,11.2,5.7,975.3,67,0.0,0.0
3360,2021-05-25 00:00:00,0.0,0.0,0.0,10.8,5.6,975.3,69,0.0,0.0
3361,2021-05-25 01:00:00,0.0,0.0,0.0,10.5,5.4,975.3,70,0.0,0.0
3362,2021-05-25 02:00:00,0.0,0.0,0.0,10.1,5.2,975.3,72,0.0,0.0
3363,2021-05-25 03:00:00,0.0,0.0,0.0,9.7,5.0,975.3,73,0.0,0.0
3364,2021-05-25 04:00:00,0.0,41.66042,46.02,9.4,4.8,975.3,74,0.0,0.0
3365,2021-05-25 05:00:00,0.0,162.23303,179.21,9.0,4.6,975.3,76,0.0,0.5
3366,2021-05-25 06:00:00,0.0,305.55502,337.53,9.0,5.7,976.7,76,0.0,0.0
3367,2021-05-25 07:00:00,0.255,93.79,498.74,9.0,5.7,976.7,76,0.0,1.0
3368,2021-05-25 08:00:00,25.223000000000003,243.8404,646.49,9.0,5.1,976.7,76,0.0,0.0
3369,2021-05-25 09:00:00,45.07,289.42963,767.36,10.0,7.7,976.7,76,0.0,0.0
3370,2021-05-25 10:00:00,52.996,320.92383,850.86,10.0,7.2,976.9,71,0.0,0.0
3371,2021-05-25 11:00:00,53.683,805.643,889.95,8.0,6.2,976.9,87,0.0,0.5
3372,2021-05-25 12:00:00,54.013000000000005,332.42392,881.35,11.0,7.2,977.6,71,0.0,0.5
3373,2021-05-25 13:00:00,55.928000000000004,311.4718,825.8,10.0,12.4,977.9,71,0.0,0.5
3374,2021-05-25 14:00:00,56.91,274.57266,727.97,10.0,6.7,977.8,71,0.0,0.5
3375,2021-05-25 15:00:00,53.211000000000006,224.87976,596.22,8.0,8.8,978.8,75,0.0,0.0
3376,2021-05-25 16:00:00,50.566,400.25507000000005,442.14,9.0,3.1,979.5,81,0.0,0.5
3377,2021-05-25 17:00:00,42.568000000000005,253.58359,280.12,10.0,6.2,979.6,76,0.0,1.0
3378,2021-05-25 18:00:00,13.14,52.15,127.84,10.0,6.2,979.8,71,0.0,0.0
3379,2021-05-25 19:00:00,12.554,17.97,13.51,9.9,6.2,979.8,72,0.0,0.0
3380,2021-05-25 20:00:00,33.871,0.0,0.0,9.8,6.1,979.8,73,0.0,0.0
3381,2021-05-25 21:00:00,5.273,0.0,0.0,9.8,6.1,979.8,73,0.0,0.0
3382,2021-05-25 22:00:00,0.0,0.0,0.0,9.7,6.0,979.8,74,0.0,0.0
3383,2021-05-25 23:00:00,0.0,0.0,0.0,9.6,6.0,979.8,75,0.0,0.0
3384,2021-05-26 00:00:00,0.0,0.0,0.0,9.5,6.0,979.8,76,0.0,0.0
3385,2021-05-26 01:00:00,0.0,0.0,0.0,9.4,5.9,979.8,77,0.0,0.0
3386,2021-05-26 02:00:00,0.0,0.0,0.0,9.3,5.9,979.8,78,0.0,0.0
3387,2021-05-26 03:00:00,0.0,0.0,0.0,9.3,5.8,979.8,78,0.0,0.0
3388,2021-05-26 04:00:00,0.0,41.02267,47.66,9.2,5.8,979.8,79,0.0,0.0
3389,2021-05-26 05:00:00,0.0,160.20276,181.12,9.1,5.7,979.8,80,0.0,0.0
3390,2021-05-26 06:00:00,0.0,307.22977000000003,339.38,9.0,5.7,979.8,81,0.0,0.5
3391,2021-05-26 07:00:00,0.28,188.75763999999998,500.45,10.0,5.7,977.7,81,0.0,0.0
3392,2021-05-26 08:00:00,29.570999999999998,586.6769,648.07,10.0,6.2,976.9,71,0.0,0.0
3393,2021-05-26 09:00:00,49.028,289.98787999999996,768.84,11.0,5.7,976.9,71,0.0,0.0
3394,2021-05-26 10:00:00,55.183,321.47073,852.31,10.0,5.1,977.0,71,0.0,0.0
3395,2021-05-26 11:00:00,57.23,336.22586,891.43,11.0,4.1,975.9,71,0.0,0.0
3396,2021-05-26 12:00:00,54.155,799.27893,882.92,12.0,5.1,976.0,66,0.0,0.0
3397,2021-05-26 13:00:00,52.6,749.12714,827.52,13.0,6.2,976.1,66,0.0,0.5
3398,2021-05-26 14:00:00,53.229,660.74585,729.89,12.0,5.1,976.2,66,0.0,0.0
3399,2021-05-26 15:00:00,42.00899999999999,541.66693,598.35,13.0,4.6,975.2,62,0.0,0.0
3400,2021-05-26 16:00:00,50.849,402.34625,444.45,12.0,9.8,975.3,58,0.0,0.0
3401,2021-05-26 17:00:00,47.191,255.78339,282.55,10.0,6.7,975.2,81,0.0,0.0
3402,2021-05-26 18:00:00,35.709,129.13849,130.19,11.0,3.6,975.9,71,0.0,1.0
3403,2021-05-26 19:00:00,28.103,18.89,14.97,10.0,5.1,976.0,71,0.0,0.0
3404,2021-05-26 20:00:00,32.607,0.0,0.0,10.0,4.6,976.9,71,0.0,0.0
3405,2021-05-26 21:00:00,5.1160000000000005,0.0,0.0,9.0,3.6,976.9,81,0.0,0.0
3406,2021-05-26 22:00:00,0.0,0.0,0.0,9.0,3.8,984.5,82,0.0,0.0
3407,2021-05-26 23:00:00,0.0,0.0,0.0,9.0,3.9,984.5,82,0.0,0.0
3408,2021-05-27 00:00:00,0.0,0.0,0.0,9.0,4.1,984.5,83,0.0,0.0
3409,2021-05-27 01:00:00,0.0,0.0,0.0,9.0,4.3,984.5,83,0.0,0.0
3410,2021-05-27 02:00:00,0.0,0.0,0.0,9.0,4.4,984.5,84,0.0,0.0
3411,2021-05-27 03:00:00,0.0,0.0,0.0,9.0,4.6,984.5,85,0.0,0.0
3412,2021-05-27 04:00:00,0.0,33.52,49.23,9.0,4.8,984.5,86,0.0,0.0
3413,2021-05-27 05:00:00,0.0,61.18,182.93,9.0,4.9,984.5,86,0.0,1.0
3414,2021-05-27 06:00:00,0.0,80.07,341.12,9.0,5.1,984.5,87,0.0,1.0
3415,2021-05-27 07:00:00,0.289,189.3649,502.06,9.0,6.2,978.7,87,0.0,1.0
3416,2021-05-27 08:00:00,29.496,244.99833999999998,649.56,9.0,5.1,979.6,87,0.0,0.5
3417,2021-05-27 09:00:00,50.273999999999994,290.5159,770.24,11.0,6.2,979.6,81,0.0,0.5
3418,2021-05-27 10:00:00,57.448,321.99124,853.69,10.0,6.2,979.9,81,0.0,1.0
3419,2021-05-27 11:00:00,56.141999999999996,118.21,892.84,11.0,5.1,980.7,81,0.0,0.5
3420,2021-05-27 12:00:00,62.394,333.5894,884.44,11.0,4.6,980.8,81,0.0,0.5
3421,2021-05-27 13:00:00,57.26,312.75043,829.19,11.0,5.7,980.8,76,0.0,0.0
3422,2021-05-27 14:00:00,58.995,275.9984,731.75,11.0,7.7,981.8,76,0.0,0.0
3423,2021-05-27 15:00:00,58.644,226.46013,600.41,11.0,6.7,981.8,81,0.0,0.0
3424,2021-05-27 16:00:00,50.613,168.48445,446.7,11.0,8.2,982.8,76,0.0,0.0
3425,2021-05-27 17:00:00,37.64,107.46117,284.91,11.0,6.2,982.8,81,0.0,0.0
3426,2021-05-27 18:00:00,35.561,52.97,132.48,11.0,7.2,982.8,81,0.0,0.0
3427,2021-05-27 19:00:00,22.69,19.77,16.43,10.8,7.0,983.7,82,0.0,0.0
3428,2021-05-27 20:00:00,12.068,0.0,0.0,10.7,6.8,983.7,82,0.0,0.0
3429,2021-05-27 21:00:00,1.069,0.0,0.0,10.5,6.5,983.7,83,0.0,0.0
3430,2021-05-27 22:00:00,0.0,0.0,0.0,10.3,6.3,983.7,83,0.0,0.0
3431,2021-05-27 23:00:00,0.0,0.0,0.0,10.2,6.1,983.7,83,0.0,0.0
3432,2021-05-28 00:00:00,0.0,0.0,0.0,10.0,5.9,983.7,84,0.0,0.0
3433,2021-05-28 01:00:00,0.0,0.0,0.0,9.8,5.7,983.7,85,0.0,0.0
3434,2021-05-28 02:00:00,0.0,0.0,0.0,9.7,5.5,983.7,85,0.0,0.0
3435,2021-05-28 03:00:00,0.0,0.0,0.0,9.5,5.3,983.7,86,0.0,0.0
3436,2021-05-28 04:00:00,0.0,43.66513,50.73,9.3,5.0,983.7,86,0.0,0.0
3437,2021-05-28 05:00:00,0.0,163.31624,184.64,9.2,4.8,983.7,86,0.0,0.0
3438,2021-05-28 06:00:00,0.0,310.28958,342.76,9.0,4.6,983.7,87,0.0,0.0
3439,2021-05-28 07:00:00,0.36200000000000004,455.8747,503.58,11.0,4.1,988.3,76,0.0,0.0
3440,2021-05-28 08:00:00,34.513000000000005,589.28406,650.95,12.0,2.6,988.6,76,0.0,0.0
3441,2021-05-28 09:00:00,53.736000000000004,698.4684,771.56,12.0,2.1,989.7,71,0.0,0.0
3442,2021-05-28 10:00:00,60.055,773.9858,854.98,14.0,4.6,989.7,58,0.0,0.0
